candidate_location_id,preferred_name,normalized_name,candidate_type,promotion_class,factual_identity_status,identity_evidence,source_support,licence_classes,licence_state,odbl_evidence_present,boundary_conflict,conflicts,duplicate_evidence,osm_only,promotion_reasons,human_review_required,review_set_reason,unresolved_attributes,required_probe_names,representative_latitude,representative_longitude,review_category
pl-gp-v01-7473d736705abefcd26c,Eastvale,eastvale,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[""residential""],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""way"",""landuse"":""residential"",""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""way/32149116"",""source_record_id"":""sr:osm:way/32149116""}],""source_record_ids"":[""sr:osm:way/32149116""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-7473d736705abefcd26c"",""candidate_location_id_b"":""pl-gp-v01-8774db231c83b05009d0"",""distance_km"":0.213}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-7473d736705abefcd26c"",""pl-gp-v01-8774db231c83b05009d0""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.1810885,28.43105949001329,ambiguous_identity_or_duplicate
pl-gp-v01-757a83f567419c726108,Midlands Estate,midlands estate,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/858384172"",""source_record_id"":""sr:osm:node/858384172""}],""source_record_ids"":[""sr:osm:node/858384172""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-757a83f567419c726108"",""candidate_location_id_b"":""pl-gp-v01-8b14eb4fa7538536e075"",""distance_km"":0.303}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-757a83f567419c726108"",""pl-gp-v01-8b14eb4fa7538536e075""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-25.9287389,28.1902004,ambiguous_identity_or_duplicate
pl-gp-v01-75c241258cf389e6b1cf,Lion Park,lion park,locality,founder_review_required,requires_founder_review,"{""class"":""single_source_baseline"",""confidence"":""low"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""conflict"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{""L"":1},""geonames_feature_codes"":{""RESW"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""L"",""feature_code"":""RESW"",""feature_description"":""wildlife reserve""},""proposed_type_hints"":[""locality""],""source"":""geonames"",""source_native_id"":""7536107"",""source_record_id"":""sr:geonames:7536107""}],""source_record_ids"":[""sr:geonames:7536107""],""sources"":[""geonames""]}","[""CC_BY_4""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-75c241258cf389e6b1cf""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-25.99806,27.93028,boundary_admin_identity
pl-gp-v01-7cf2b6364a87b87e60e3,Poortjie,poortjie,estate/residential_development_candidate,founder_review_required,requires_founder_review,"{""class"":""three_or_more_source_contextual_match"",""confidence"":""high"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":2,""match_methods"":{""exact_contextual"":6},""match_statuses"":{""high_confidence"":5,""proposed"":2},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":true}","{""geonames_feature_classes"":{""S"":2},""geonames_feature_codes"":{""FRM"":2},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[""residential""],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":3,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""S"",""feature_code"":""FRM"",""feature_description"":""farm""},""proposed_type_hints"":[""other""],""source"":""geonames"",""source_native_id"":""964500"",""source_record_id"":""sr:geonames:964500""},{""classification"":{""country_code"":""ZA"",""feature_class"":""S"",""feature_code"":""FRM"",""feature_description"":""farm""},""proposed_type_hints"":[""other""],""source"":""geonames"",""source_native_id"":""964501"",""source_record_id"":""sr:geonames:964501""},{""classification"":{""designation"":""FRM"",""feature_class"":""S"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1273350"",""uni"":""-1851521""},""proposed_type_hints"":[""other""],""source"":""nga_gns"",""source_native_id"":""-1273350:-1851521:36105"",""source_record_id"":""sr:nga_gns:-1273350:-1851521:36105""},{""classification"":{""designation"":""FRM"",""feature_class"":""S"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1273351"",""uni"":""-1851522""},""proposed_type_hints"":[""other""],""source"":""nga_gns"",""source_native_id"":""-1273351:-1851522:37451"",""source_record_id"":""sr:nga_gns:-1273351:-1851522:37451""},{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""way"",""landuse"":""residential"",""place"":null,""residential"":null},""proposed_type_hints"":[""estate/residential_development_candidate"",""named_residential_development_candidate""],""source"":""osm"",""source_native_id"":""way/390193507"",""source_record_id"":""sr:osm:way/390193507""}],""source_record_ids"":[""sr:geonames:964500"",""sr:geonames:964501"",""sr:nga_gns:-1273350:-1851521:36105"",""sr:nga_gns:-1273351:-1851522:37451"",""sr:osm:way/390193507""],""sources"":[""geonames"",""nga_gns"",""osm""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS"",""ODBL_1""]",MIXED_INCLUDES_ODBL,True,False,[],"{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-7cf2b6364a87b87e60e3""],""normalized_name_group_size"":1}",False,"[""estate/development identity is corroborated but promotion of this product-specific class requires explicit review""]",True,estate/development identity is corroborated but promotion of this product-specific class requires explicit review,"[""estate_or_development_product_class""]",[],-26.451947,27.762326,estate_or_development_promotion
pl-gp-v01-7d833344055a6cee3083,Klipdrif,klipdrif,town,founder_review_required,requires_founder_review,"{""class"":""multi_source_contextual_match"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":3,""match_methods"":{""exact_contextual"":1},""match_statuses"":{""conflict"":1,""high_confidence"":1,""proposed"":3},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPL"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":2,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPL"",""feature_description"":""populated place""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""geonames"",""source_native_id"":""989788"",""source_record_id"":""sr:geonames:989788""},{""classification"":{""designation"":""PPL"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1245138"",""uni"":""-1818042""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""-1245138:-1818042:71953"",""source_record_id"":""sr:nga_gns:-1245138:-1818042:71953""}],""source_record_ids"":[""sr:geonames:989788"",""sr:nga_gns:-1245138:-1818042:71953""],""sources"":[""geonames"",""nga_gns""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-7d833344055a6cee3083""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-26.6121795,27.261412,boundary_admin_identity
pl-gp-v01-860ba4550eae5450996b,Midfield Estate,midfield estate,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/858384169"",""source_record_id"":""sr:osm:node/858384169""}],""source_record_ids"":[""sr:osm:node/858384169""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-860ba4550eae5450996b"",""candidate_location_id_b"":""pl-gp-v01-f4b65f67d2fbaf4f4e93"",""distance_km"":0.062}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-860ba4550eae5450996b"",""pl-gp-v01-f4b65f67d2fbaf4f4e93""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-25.9232177,28.1984228,ambiguous_identity_or_duplicate
pl-gp-v01-8774db231c83b05009d0,Eastvale,eastvale,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/262705303"",""source_record_id"":""sr:osm:node/262705303""}],""source_record_ids"":[""sr:osm:node/262705303""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-7473d736705abefcd26c"",""candidate_location_id_b"":""pl-gp-v01-8774db231c83b05009d0"",""distance_km"":0.213}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-7473d736705abefcd26c"",""pl-gp-v01-8774db231c83b05009d0""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.1822222,28.4327778,ambiguous_identity_or_duplicate
pl-gp-v01-8b14eb4fa7538536e075,Midlands Estate,midlands estate,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[""residential""],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""way"",""landuse"":""residential"",""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""way/171253722"",""source_record_id"":""sr:osm:way/171253722""}],""source_record_ids"":[""sr:osm:way/171253722""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-757a83f567419c726108"",""candidate_location_id_b"":""pl-gp-v01-8b14eb4fa7538536e075"",""distance_km"":0.303}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-757a83f567419c726108"",""pl-gp-v01-8b14eb4fa7538536e075""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-25.931314649999997,28.189212546157833,ambiguous_identity_or_duplicate
pl-gp-v01-8c187bbff01695eb3fd1,Petersfield,petersfield,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/262714593"",""source_record_id"":""sr:osm:node/262714593""}],""source_record_ids"":[""sr:osm:node/262714593""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-0e9a555a2fd9cf004df6"",""candidate_location_id_b"":""pl-gp-v01-8c187bbff01695eb3fd1"",""distance_km"":0.418}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-0e9a555a2fd9cf004df6"",""pl-gp-v01-8c187bbff01695eb3fd1""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.232803,28.4424507,ambiguous_identity_or_duplicate
pl-gp-v01-8f4aa345c75a08ea6cc2,The Rocks,the rocks,town,founder_review_required,requires_founder_review,"{""class"":""multi_source_contextual_match"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":0,""match_methods"":{""exact_contextual"":1},""match_statuses"":{""conflict"":1,""high_confidence"":1},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":false}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPL"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[],""osm_residential_values"":[],""source_count"":2,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPL"",""feature_description"":""populated place""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""geonames"",""source_native_id"":""949339"",""source_record_id"":""sr:geonames:949339""},{""classification"":{""designation"":""PPL"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1290720"",""uni"":""-1871704""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""-1290720:-1871704:18611"",""source_record_id"":""sr:nga_gns:-1290720:-1871704:18611""}],""source_record_ids"":[""sr:geonames:949339"",""sr:nga_gns:-1290720:-1871704:18611""],""sources"":[""geonames"",""nga_gns""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS""]",PERMISSIVE_OR_ATTRIBUTION_ONLY,False,True,"[""inside_admin_code_conflict""]","{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""not_applicable"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-8f4aa345c75a08ea6cc2""],""normalized_name_group_size"":1}",False,"[""point is inside Gauteng but source administrative coding conflicts and independent identity support is weak""]",True,point is inside Gauteng but source administrative coding conflicts and independent identity support is weak,"[""administrative_context""]",[],-26.0,28.8666685,boundary_admin_identity
pl-gp-v01-96453da361a2a4ff6bd9,Valeriedene,valeriedene,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""way"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""way/1067165724"",""source_record_id"":""sr:osm:way/1067165724""}],""source_record_ids"":[""sr:osm:way/1067165724""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-683329ab6bd03d66f91f"",""candidate_location_id_b"":""pl-gp-v01-96453da361a2a4ff6bd9"",""distance_km"":0.466}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-683329ab6bd03d66f91f"",""pl-gp-v01-96453da361a2a4ff6bd9""],""normalized_name_group_size"":2}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.1530035,27.953438975076338,ambiguous_identity_or_duplicate
pl-gp-v01-9fe8c1b3140564ce01bb,Dalview,dalview,town,founder_review_required,requires_founder_review,"{""class"":""three_or_more_source_contextual_match"",""confidence"":""high"",""direct_cross_identifier"":false,""exact_contextual"":true,""fuzzy_proposals_withheld"":0,""match_methods"":{""exact_contextual"":3},""match_statuses"":{""ambiguous"":3},""not_based_on_name_equality_alone"":true,""robust"":true,""very_strong"":true}","{""geonames_feature_classes"":{""P"":1},""geonames_feature_codes"":{""PPL"":1},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":3,""source_native_types"":[{""classification"":{""country_code"":""ZA"",""feature_class"":""P"",""feature_code"":""PPL"",""feature_description"":""populated place""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""geonames"",""source_native_id"":""1012075"",""source_record_id"":""sr:geonames:1012075""},{""classification"":{""designation"":""PPL"",""feature_class"":""P"",""language"":null,""name_rank"":""1"",""script"":null,""ufi"":""-1219420"",""uni"":""-1787699""},""proposed_type_hints"":[""locality"",""town"",""village""],""source"":""nga_gns"",""source_native_id"":""-1219420:-1787699:103242"",""source_record_id"":""sr:nga_gns:-1219420:-1787699:103242""},{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/262704815"",""source_record_id"":""sr:osm:node/262704815""}],""source_record_ids"":[""sr:geonames:1012075"",""sr:nga_gns:-1219420:-1787699:103242"",""sr:osm:node/262704815""],""sources"":[""geonames"",""nga_gns"",""osm""]}","[""CC_BY_4"",""NO_RESTRICTION_GNS"",""ODBL_1""]",MIXED_INCLUDES_ODBL,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-318ec8e5c242dbff4a16"",""candidate_location_id_b"":""pl-gp-v01-9fe8c1b3140564ce01bb"",""distance_km"":0.488}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-318ec8e5c242dbff4a16"",""pl-gp-v01-9fe8c1b3140564ce01bb""],""normalized_name_group_size"":2}",False,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""candidate_type"",""independent_identity_vs_duplicate_source_object""]",[],-26.252898,28.347633,ambiguous_identity_or_duplicate
pl-gp-v01-a288430cad17b85bb3b2,Rosherville,rosherville,suburb,founder_review_required,requires_founder_review,"{""class"":""OSM_place_single_source"",""confidence"":""moderate"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[],""osm_place_values"":[""suburb""],""osm_residential_values"":[],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""node"",""landuse"":null,""place"":""suburb"",""residential"":null},""proposed_type_hints"":[""osm_place"",""suburb""],""source"":""osm"",""source_native_id"":""node/262715695"",""source_record_id"":""sr:osm:node/262715695""}],""source_record_ids"":[""sr:osm:node/262715695""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":true,""close_same_context_pairs"":[{""candidate_location_id_a"":""pl-gp-v01-a288430cad17b85bb3b2"",""candidate_location_id_b"":""pl-gp-v01-e2011b93aa9678cc5ae1"",""distance_km"":0.109}],""duplicate_name_action"":""identity_collision_review"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-a288430cad17b85bb3b2"",""pl-gp-v01-a941be5d68478f69c68e"",""pl-gp-v01-e2011b93aa9678cc5ae1""],""normalized_name_group_size"":3}",True,"[""same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved""]",True,same normalized name has source objects within 500 m in the same administrative context; identity collision must be resolved,"[""independent_identity_vs_duplicate_source_object""]",[],-26.2247222,28.1172222,ambiguous_identity_or_duplicate
pl-gp-v01-ab35c1a038a865ba3e52,Mamelodi,mamelodi,estate/residential_development_candidate,candidate_only,candidate,"{""class"":""single_source_baseline"",""confidence"":""low"",""direct_cross_identifier"":false,""exact_contextual"":false,""fuzzy_proposals_withheld"":0,""match_methods"":{},""match_statuses"":{""ambiguous"":1},""not_based_on_name_equality_alone"":true,""robust"":false,""very_strong"":false}","{""geonames_feature_classes"":{},""geonames_feature_codes"":{},""osm_alias_tags"":{},""osm_identifier_tags"":{},""osm_landuse_values"":[""residential""],""osm_place_values"":[],""osm_residential_values"":[""rural""],""source_count"":1,""source_native_types"":[{""classification"":{""admin_level"":null,""boundary"":null,""element_type"":""way"",""landuse"":""residential"",""place"":null,""residential"":""rural""},""proposed_type_hints"":[""estate/residential_development_candidate"",""named_residential_development_candidate""],""source"":""osm"",""source_native_id"":""way/932406643"",""source_record_id"":""sr:osm:way/932406643""}],""source_record_ids"":[""sr:osm:way/932406643""],""sources"":[""osm""]}","[""ODBL_1""]",ODBL_ONLY,True,False,[],"{""close_same_context"":false,""close_same_context_pairs"":[],""duplicate_name_action"":""preserve_separate"",""normalized_name_group_candidate_ids"":[""pl-gp-v01-ab35c1a038a865ba3e52"",""pl-gp-v01-e85d170c3b560f058141""],""normalized_name_group_size"":2}",True,"[""OSM-only residential-development evidence is retained but requires independent corroboration before promotion""]",True,required property-search probe remains weak or non-independent,"[""estate_or_development_product_class""]","[""Mamelodi""]",-25.71243905,28.37118504149406,important_probe_weak_evidence
